"82-5";"Clemente Sandoval";"1234";"Demo eMAT Inicial";"2 BASICO-Z";"0.00";"0";"201911";"2019-12-23 15:57:24"
"84-1";"Salvador Garretón";"1234";"Demo eMAT Inicial";"2 BASICO-Z";"0.00";"0";"20199";"2019-10-03 09:23:05"
"84-1";"Salvador Garretón";"1234";"Demo eMAT Inicial";"2 BASICO-Z";"0.00";"0";"201911";"2019-12-23 15:57:24"
"85-K";"Federico Predraza";"1234";"Demo eMAT Inicial";"2 BASICO-Z";"0.00";"0";"20199";"2019-10-03 09:23:05"
"85-K";"Federico Predraza";"1234";"Demo eMAT Inicial";"2 BASICO-Z";"0.00";"0";"201911";"2019-12-23 15:57:24"
"87-6";"Mariangel Maldonado";"1234";"Demo eMAT Inicial";"2 BASICO-Z";"0.00";"0";"20199";"2019-10-03 09:23:05"
"87-6";"Mariangel Maldonado";"1234";"Demo eMAT Inicial";"2 BASICO-Z";"0.00";"0";"201911";"2019-12-23 15:57:24"
"98-1";"Patricia Andrea Cárcamos Correa";"1234";"Demo eMAT Inicial";"2 BASICO-B";"0.00";"0";"20199";"2019-10-03 09:23:04"
"98-1";"Patricia Andrea Cárcamos Correa";"1234";"Demo eMAT Inicial";"2 BASICO-B";"0.00";"0";"201911";"2019-12-23 15:57:17"
"99-K";"Francisco Javier Tapia Pereira";"1234";"Demo eMAT Inicial";"2 BASICO-B";"0.00";"0";"20199";"2019-10-03 09:23:04"
"99-K";"Francisco Javier Tapia Pereira";"1234";"Demo eMAT Inicial";"2 BASICO-B";"0.00";"0";"201911";"2019-12-23 15:57:17"
